date,transaction_id,item_id,item_name,item_category,item_brand,quantity,item_revenue,source_medium,device_category,is_banner_product
20250103,T-20250103-00140,3555,Cama Elástica Gallant,Esporte e Lazer,Gallant,1,1031.96,referral / parceiros,mobile,0
20250127,T-20250127-00067,1257,Aquecedor Elétrico LG ThinQ 2000W Inox,Climatização,LG,1,2748.18,google / organic,desktop,0
20250122,T-20250122-00005,1247,Climatizador de Ar LG Dual Inverter 20L Grafite,Climatização,LG,2,5960.65,(direct) / (none),mobile,0
20250211,T-20250211-00393,4243,Estante Linea Brasil Dallas 5 Prateleiras Prata,Móveis,Linea Brasil,1,1453.55,(direct) / (none),desktop,0
20250206,T-20250206-00249,4661,Guarda-Roupa Patrimar Premium 4 Portas Inox,Móveis,Patrimar,1,851.48,(direct) / (none),desktop,0
20250107,T-20250107-00249,3847,Mesa de Ping Pong Gallant Pro MDF 18mm Dobrável,Esporte e Lazer,Gallant,1,479.28,google / cpc,mobile,0
20250109,T-20250109-00068,1140,Purificador de Ar LG Smart até 30m² Preto,Climatização,LG,2,3969.32,(direct) / (none),desktop,0
20250203,T-20250203-00120,3833,Kit Halteres Gallant Elite 10kg Cinza,Esporte e Lazer,Gallant,1,1140.56,google / organic,mobile,0
20250228,T-20250228-00127,1395,Climatizador de Ar Samsung Crystal 15L Branco,Climatização,Samsung,1,4812.54,google / organic,desktop,0
20250130,T-20250130-00075,1154,Climatizador de Ar LG ThinQ 20L Branco,Climatização,LG,1,4576.65,google / cpc,desktop,0
20250213,T-20250213-00184,3722,Bicicleta Ergométrica Gallant,Esporte e Lazer,Gallant,1,885.28,google / cpc,mobile,0
20250110,T-20250110-00252,3547,Churrasqueira Gallant Extreme a Gás 4 Queimadores Inox,Esporte e Lazer,Gallant,1,1330.99,facebook / paid,desktop,0
20250212,T-20250212-00190,2462,Freezer Vertical Samsung Digital Inverter 142L Inox,Eletrodomésticos,Samsung,1,3430.72,google / organic,desktop,0
20250121,T-20250121-00178,3116,Projetor LG Art Cool 4K 4000 Lumens Inox,"TV, Áudio e Vídeo",LG,2,4226.98,google / organic,desktop,0
20250120,T-20250120-00117,3306,Fone de Ouvido JBL Tune Bluetooth Over-Ear,"TV, Áudio e Vídeo",JBL,2,2283.97,google / cpc,mobile,0
20250212,T-20250212-00318,4560,Escrivaninha Bertolini Luce Gamer em L Preto,Móveis,Bertolini,1,1284.3,(direct) / (none),mobile,0
20250128,T-20250128-00397,5724,Lixadeira Orbital DeWalt XR de Cinta 720W Preto,Ferramentas,DeWalt,1,629.0,google / organic,mobile,0
20250211,T-20250211-00320,2329,Lava e Seca LG ThinQ 11kg/7kg Cinza,Eletrodomésticos,LG,2,3283.07,tiktok / paid,mobile,0
20250127,T-20250127-00124,1200,Ar Condicionado Portátil LG ThinQ 12000 BTUs,Climatização,LG,1,2704.53,google / organic,mobile,0
20250101,T-20250101-00056,1140,Purificador de Ar LG Smart até 30m² Preto,Climatização,LG,1,2037.71,google / cpc,desktop,0
20250219,T-20250219-00150,3671,Esteira Elétrica Gallant Force até 14km/h Prata,Esporte e Lazer,Gallant,1,1224.23,(direct) / (none),desktop,0
20250130,T-20250130-00214,1420,Purificador de Ar Midea All Easy HEPA até 40m²,Climatização,Midea,1,1389.22,google / cpc,mobile,0
20250109,T-20250109-00161,2033,Freezer Vertical Electrolux Eco Turbo 142L Inox,Eletrodomésticos,Electrolux,1,741.51,google / organic,desktop,0
20250128,T-20250128-00209,1774,Climatizador de Ar Electrolux Pure i9 20L Preto,Climatização,Electrolux,1,2116.01,email / crm,mobile,0
20250123,T-20250123-00103,1557,Desumidificador Elgin Eco,Climatização,Elgin,1,3402.27,facebook / paid,mobile,0
20250124,T-20250124-00034,1246,Ar Condicionado Split LG Dual Inverter Voice 9000 BTUs Frio Cinza 110V,Climatização,LG,1,2109.2,google / organic,mobile,0
20250123,T-20250123-00215,1789,Purificador de Ar Britânia Air até 30m² Preto,Climatização,Britânia,1,321.46,facebook / paid,mobile,0
20250211,T-20250211-00422,4966,Panela Elétrica de Pressão Philco Hit,Utilidades Domésticas,Philco,1,420.65,google / cpc,mobile,0
20250130,T-20250130-00083,1146,Ar Condicionado Split LG Dual Inverter Voice 18000 BTUs Frio Inox,Climatização,LG,1,2560.7,instagram / paid,desktop,0
20250117,T-20250117-00023,1437,Climatizador de Ar Midea Xtreme Save 10L Cinza,Climatização,Midea,1,1722.92,google / organic,mobile,0
20250108,T-20250108-00284,5635,Lixadeira Orbital Bosch GWS de Cinta 720W Cinza,Ferramentas,Bosch,2,1554.91,google / organic,mobile,0
20250123,T-20250123-00282,3346,Caixa de Som Bluetooth Sony WH 50W Portátil Cinza,"TV, Áudio e Vídeo",Sony,1,2439.98,google / cpc,tablet,0
20250212,T-20250212-00367,4974,"Fritadeira Air Fryer Philco Hit 3,2L Preto",Utilidades Domésticas,Philco,1,478.44,google / cpc,mobile,0
20250129,T-20250129-00086,1163,Ventilador de Coluna LG ThinQ 40cm Inox,Climatização,LG,1,4318.47,facebook / paid,tablet,0
20250117,T-20250117-00149,4178,Mesa de Jantar Madesa Dakota 8 Cadeiras Extensível Preto,Móveis,Madesa,1,1059.86,(direct) / (none),mobile,0
20250207,T-20250207-00122,3153,Projetor LG ThinQ Full HD 3500 Lumens,"TV, Áudio e Vídeo",LG,1,3330.98,(direct) / (none),mobile,0
20250202,T-20250202-00029,1054,Climatizador de Ar LG NeoChef 15L Preto,Climatização,LG,1,2964.11,google / organic,mobile,0
20250106,T-20250106-00018,1672,Aquecedor Elétrico Consul Maxi Ar 2000W,Climatização,Consul,1,2160.16,google / cpc,desktop,0
20250226,T-20250226-00104,1347,Ventilador de Coluna Samsung Digital Inverter 50cm Inox,Climatização,Samsung,1,4226.03,facebook / paid,mobile,0
20250207,T-20250207-00071,1175,Climatizador de Ar LG ThinQ 7L Branco,Climatização,LG,1,3915.81,tiktok / paid,desktop,0
20250123,T-20250123-00309,3590,Kit Halteres Gallant Extreme 20kg Preto,Esporte e Lazer,Gallant,1,497.98,(direct) / (none),mobile,0
20250120,T-20250120-00025,1331,Ar Condicionado Portátil Samsung WindFree 14000 BTUs Cinza,Climatização,Samsung,2,8264.66,google / organic,mobile,0
20250211,T-20250211-00425,5176,Cafeteira Hamilton Beach Big Mouth Elétrica 12 Xícaras Prata,Utilidades Domésticas,Hamilton Beach,1,460.39,google / organic,mobile,0
20250122,T-20250122-00393,5712,"Esmerilhadeira DeWalt XR 4 1/2"" 850W",Ferramentas,DeWalt,2,917.99,(direct) / (none),desktop,0
20250106,T-20250106-00073,2308,Geladeira LG Dual Inverter Voice French Door 590L Prata,Eletrodomésticos,LG,2,5390.08,google / cpc,desktop,0
20250210,T-20250210-00343,4391,Mesa de Jantar Artely Cleo 6 Cadeiras,Móveis,Artely,1,1097.08,google / cpc,desktop,0
20250119,T-20250119-00034,2782,Aspirador de Pó Arno Power Max Robô Prata,Eletrodomésticos,Arno,1,254.83,google / organic,(not set),0
20250125,T-20250125-00136,3015,Soundbar Samsung WindFree 180W Prata,"TV, Áudio e Vídeo",Samsung,1,6811.49,google / cpc,desktop,0
20250130,T-20250130-00187,1502,Cortina de Ar Elgin Hi-Wall 120cm Cinza,Climatização,Elgin,1,2529.62,facebook / paid,desktop,0
20250212,T-20250212-00094,2745,Micro-ondas Mondial Power 25L Branco,Eletrodomésticos,Mondial,1,309.16,google / cpc,mobile,0
20250221,T-20250221-00017,1760,Cortina de Ar Electrolux Pure i9 120cm,Climatização,Electrolux,2,5899.55,instagram / paid,mobile,0
20250104,T-20250104-00057,2499,Forno Elétrico Samsung WindFree 60L Cinza,Eletrodomésticos,Samsung,1,2089.28,google / organic,(not set),0
20250218,T-20250218-00211,4845,Cafeteira Britânia Diamante Espresso Cinza,Utilidades Domésticas,Britânia,1,413.58,google / organic,desktop,0
20250213,T-20250213-00221,4682,Mesa de Jantar Germai Viena 6 Cadeiras Inox,Móveis,Germai,1,373.7,tiktok / paid,(not set),0
20250120,T-20250120-00001,1174,Climatizador de Ar LG NeoChef 20L Cinza 220V,Climatização,LG,1,2563.27,instagram / paid,desktop,0
20250111,T-20250111-00145,3953,Kit Halteres Gallant Pro 30kg Prata 110V,Esporte e Lazer,Gallant,1,294.35,(direct) / (none),desktop,0
20250209,T-20250209-00185,5508,Spot de Embutir Blumenau,Iluminação,Blumenau,1,174.01,google / cpc,desktop,0
20250211,T-20250211-00051,1791,Climatizador de Ar Britânia Mega 15L,Climatização,Britânia,1,394.01,google / cpc,mobile,0
20250122,T-20250122-00087,1711,Aquecedor Elétrico Springer Air Plus Mica 1200W Inox,Climatização,Springer,2,4563.87,google / organic,mobile,0
20250110,T-20250110-00195,3337,Fone de Ouvido Sony WF com Cancelamento de Ruído Preto,"TV, Áudio e Vídeo",Sony,1,4043.54,google / organic,mobile,0
20250129,T-20250129-00181,1139,Ventilador de Coluna LG ThinQ 50cm Grafite,Climatização,LG,1,2267.64,facebook / paid,mobile,0
20250114,T-20250114-00068,1518,Ar Condicionado Split Elgin Eco 9000 BTUs Frio Cinza,Climatização,Elgin,1,2462.61,google / organic,mobile,0
20250104,T-20250104-00039,1903,Lava e Seca Brastemp Ative! 11kg/7kg Inox,Eletrodomésticos,Brastemp,1,3255.04,google / cpc,mobile,0
20250106,T-20250106-00135,3026,Caixa de Som Bluetooth Samsung EcoBubble 20W Prata,"TV, Áudio e Vídeo",Samsung,2,3946.45,email / crm,mobile,0
20250217,T-20250217-00190,5635,Lixadeira Orbital Bosch GWS de Cinta 720W Cinza,Ferramentas,Bosch,1,668.64,bing / organic,mobile,0
20250127,T-20250127-00138,1385,Purificador de Ar Samsung EcoBubble até 50m² Grafite,Climatização,Samsung,1,3644.52,google / organic,desktop,0
20250129,T-20250129-00057,1533,Ventilador de Torre Elgin Eco Plus 40cm Inox,Climatização,Elgin,1,3559.2,(direct) / (none),mobile,0
20250226,T-20250226-00238,2419,Forno Elétrico Samsung,Eletrodomésticos,Samsung,2,2460.73,google / cpc,mobile,0
20250107,T-20250107-00143,2496,Freezer Vertical Samsung EcoBubble 300L Cinza,Eletrodomésticos,Samsung,1,1211.42,facebook / paid,mobile,0
20250108,T-20250108-00256,4991,Panela Elétrica de Pressão Arno Clic Pro 6L Cinza,Utilidades Domésticas,Arno,1,142.85,google / cpc,desktop,0
20250108,T-20250108-00062,1110,Ar Condicionado Split LG ThinQ 30000 BTUs Frio Grafite,Climatização,LG,2,3816.3,facebook / paid,desktop,0
20250101,T-20250101-00183,3625,Bicicleta Ergométrica Gallant Elite Magnética,Esporte e Lazer,Gallant,1,224.18,(direct) / (none),desktop,0
20250209,T-20250209-00174,4391,Mesa de Jantar Artely Cleo 6 Cadeiras,Móveis,Artely,1,1139.72,google / organic,(not set),0
20250203,T-20250203-00089,2611,Forno Elétrico Philco Eco Inverter 50L Inox,Eletrodomésticos,Philco,1,409.2,google / cpc,mobile,0
20250210,T-20250210-00331,4628,Guarda-Roupa Patrimar Premium 3 Portas de Correr Preto,Móveis,Patrimar,2,1456.78,referral / parceiros,mobile,0
20250222,T-20250222-00094,2414,Lava e Seca Samsung Evolution 12kg/8kg,Eletrodomésticos,Samsung,1,3158.59,google / cpc,desktop,0
20250124,T-20250124-00143,1723,Ventilador de Torre Springer Air Plus Silencioso Branco,Climatização,Springer,2,2428.82,google / cpc,mobile,0
20250103,T-20250103-00142,3987,Piscina Inflável Gallant Pro 2000L Inox,Esporte e Lazer,Gallant,1,796.14,google / cpc,desktop,0
20250122,T-20250122-00207,1766,Ar Condicionado Split Electrolux Premium Care 24000 BTUs Quente/Frio Cinza,Climatização,Electrolux,1,2424.57,facebook / paid,mobile,0
20250213,T-20250213-00244,5449,Arandela Bronzearte Roma Externa Inox,Iluminação,Bronzearte,1,177.76,google / cpc,mobile,0
20250107,T-20250107-00293,4987,Liquidificador Arno Optimix 500W,Utilidades Domésticas,Arno,1,447.98,instagram / paid,desktop,0
20250211,T-20250211-00026,1770,Ventilador de Torre Electrolux Premium Care Silencioso Branco,Climatização,Electrolux,1,2395.93,google / organic,desktop,0
20250110,T-20250110-00174,2022,Lava-Louças Electrolux Pure i9 8 Serviços Prata,Eletrodomésticos,Electrolux,1,2733.74,email / crm,tablet,0
20250111,T-20250111-00100,2197,Lava e Seca Consul Bem Estar 12kg/8kg Preto,Eletrodomésticos,Consul,1,970.31,google / cpc,mobile,0
20250211,T-20250211-00022,1778,Purificador de Ar Britânia Air até 50m²,Climatização,Britânia,1,489.12,google / cpc,desktop,0
20250209,T-20250209-00145,3649,Mesa de Ping Pong Gallant Extreme MDF 15mm Grafite,Esporte e Lazer,Gallant,1,514.96,google / organic,mobile,0
20250130,T-20250130-00010,1051,Ventilador de Torre LG Dual Inverter 40cm,Climatização,LG,1,2343.25,instagram / paid,tablet,0
20250211,T-20250211-00142,2248,Fogão Consul Bem Estar Cooktop 4 Bocas,Eletrodomésticos,Consul,2,4732.29,google / organic,(not set),0
20250125,T-20250125-00150,3600,Kit Halteres Gallant Combat 30kg Inox,Esporte e Lazer,Gallant,1,841.43,google / organic,desktop,0
20250129,T-20250129-00292,3347,Home Theater Sony Bravia 5.1 1000W Branco,"TV, Áudio e Vídeo",Sony,3,9693.76,referral / parceiros,mobile,0
20250210,T-20250210-00225,3012,Projetor Samsung Bespoke Full HD 3500 Lumens Cinza,"TV, Áudio e Vídeo",Samsung,1,5504.02,google / cpc,mobile,0
20250228,T-20250228-00239,3172,Projetor LG ThinQ 4K 4000 Lumens Branco 220V,"TV, Áudio e Vídeo",LG,1,6713.6,facebook / paid,mobile,0
20250224,T-20250224-00015,1378,Ar Condicionado Split Samsung EcoBubble 9000 BTUs Frio Prata,Climatização,Samsung,1,2635.11,google / organic,desktop,0
20250213,T-20250213-00112,1966,Lava e Seca,Eletrodomésticos,Brastemp,1,1041.63,bing / organic,tablet,0
20250117,T-20250117-00179,5880,Lixadeira Orbital Vonder,Ferramentas,Vonder,1,310.51,google / cpc,mobile,0
20250217,T-20250217-00165,4843,Panela Elétrica de Pressão Britânia Air 6L Prata,Utilidades Domésticas,Britânia,1,165.74,instagram / paid,desktop,0
20250102,T-20250102-00224,4287,Escrivaninha Linea Brasil Adonai com Gavetas Inox,Móveis,Linea Brasil,1,1319.22,google / organic,mobile,0
20250220,T-20250220-00056,1265,Ventilador de Torre LG Smart 40cm Grafite,Climatização,LG,1,3943.64,google / organic,desktop,0
20250224,T-20250224-00086,1160,Cortina de Ar LG NeoChef 150cm Inox,Climatização,LG,1,1879.0,google / organic,mobile,0
20250129,T-20250129-00196,1725,Ar Condicionado Portátil Springer Way 14000 BTUs Branco,Climatização,Springer,1,1511.06,google / cpc,mobile,0
20250107,T-20250107-00077,1000,Cortina de Ar LG NeoChef 90cm,Climatização,LG,1,4377.41,google / cpc,desktop,0
20250101,T-20250101-00044,1504,Desumidificador Elgin Hi-Wall 30L/dia Prata,Climatização,Elgin,1,2384.91,google / cpc,desktop,0
20250114,T-20250114-00276,5485,Luminária de Piso Bronzearte Atenas Arco Branco,Iluminação,Bronzearte,1,52.74,email / crm,mobile,0
20250228,T-20250228-00065,1381,Ventilador de Torre Samsung WindFree Silencioso,Climatização,Samsung,1,1980.62,facebook / paid,desktop,0
20250225,T-20250225-00173,1397,Ventilador de Coluna Samsung Digital Inverter 40cm Grafite,Climatização,Samsung,2,5423.18,facebook / paid,desktop,0
20250216,T-20250216-00114,5659,Jogo de Chaves Bosch GSB Torx 9pç Preto,Ferramentas,Bosch,1,538.79,google / organic,mobile,0
20250128,T-20250128-00193,1283,Purificador de Ar Samsung Digital Inverter até 30m²,Climatização,Samsung,1,4094.4,(direct) / (none),mobile,0
20250123,T-20250123-00227,1020,Desumidificador LG ThinQ 12L/dia,Climatização,LG,1,4120.06,google / organic,mobile,0
20250112,T-20250112-00162,3634,Banco de Supino Gallant Force Reto Preto,Esporte e Lazer,Gallant,1,1259.78,email / crm,mobile,0
20250125,T-20250125-00020,1159,Ventilador de Coluna LG Dual Inverter 50cm Inox,Climatização,LG,1,2212.09,google / organic,mobile,0
20250204,T-20250204-00126,1843,Lava-Louças Brastemp Gourmand 10 Serviços,Eletrodomésticos,Brastemp,3,8181.84,(direct) / (none),mobile,0
20250125,T-20250125-00170,4977,Grill Elétrico Arno Clic Pro 1500W,Utilidades Domésticas,Arno,2,1103.14,bing / organic,mobile,0
20250130,T-20250130-00070,1048,Aquecedor Elétrico LG Smart 1500W Inox,Climatização,LG,1,1940.82,facebook / paid,mobile,0
20250117,T-20250117-00015,1288,Cortina de Ar Samsung Evolution 150cm Grafite,Climatização,Samsung,1,4828.72,google / cpc,mobile,0
20250102,T-20250102-00168,3482,Banco de Supino Gallant Elite Inclinado Grafite,Esporte e Lazer,Gallant,1,1316.67,(direct) / (none),desktop,0
20250123,T-20250123-00371,5556,Plafon Tramontina Master LED 24W Quadrado Preto,Iluminação,Tramontina,1,51.58,google / cpc,mobile,0
20250217,T-20250217-00115,3225,Caixa de Som Bluetooth AOC UHD 100W Party,"TV, Áudio e Vídeo",AOC,1,1136.84,facebook / paid,mobile,0
20250101,T-20250101-00233,4888,Grill Elétrico Britânia Diamante 1500W Inox,Utilidades Domésticas,Britânia,1,200.36,google / organic,tablet,0
20250201,T-20250201-00063,3901,Piscina Inflável Gallant Combat 2000L,Esporte e Lazer,Gallant,1,1002.2,google / cpc,mobile,0
20250112,T-20250112-00141,3341,Home Theater Sony WH 2.1 300W Preto,"TV, Áudio e Vídeo",Sony,1,3429.21,(direct) / (none),(not set),0
20250115,T-20250115-00203,5187,Liquidificador Oster Turbo 700W Cinza,Utilidades Domésticas,Oster,1,305.15,email / crm,desktop,0
20250112,T-20250112-00156,4030,Saco de Pancada Movement Perform 80cm Inox,Esporte e Lazer,Movement,1,1385.28,google / cpc,(not set),0
20250215,T-20250215-00117,4916,Liquidificador Philco Hit 1000W Branco,Utilidades Domésticas,Philco,1,98.84,instagram / paid,desktop,0
20250226,T-20250226-00330,3661,Piscina Inflável Gallant Pro 7500L Estrutural Grafite,Esporte e Lazer,Gallant,1,414.18,tiktok / paid,desktop,0
20250228,T-20250228-00195,2374,Lava e Seca LG NeoChef,Eletrodomésticos,LG,1,1293.0,google / cpc,mobile,0
20250225,T-20250225-00369,4614,Mesa de Jantar Kappesberg Nice 4 Cadeiras Prata 220V,Móveis,Kappesberg,1,2751.85,instagram / paid,mobile,0
20250103,T-20250103-00103,2278,Lava-Louças Consul Multi Ar 10 Serviços Prata,Eletrodomésticos,Consul,1,1350.9,(direct) / (none),mobile,0
20250217,T-20250217-00192,5687,"Esmerilhadeira Bosch GSB 4 1/2"" 850W Cinza",Ferramentas,Bosch,3,2211.37,(direct) / (none),mobile,0
20250225,T-20250225-00272,1883,Lava-Louças Brastemp Ative! 10 Serviços 110V,Eletrodomésticos,Brastemp,1,2261.7,google / cpc,mobile,0
20250128,T-20250128-00321,3187,Soundbar AOC Roku TV 300W com Subwoofer Prata,"TV, Áudio e Vídeo",AOC,1,1677.63,google / cpc,desktop,0
20250110,T-20250110-00242,3101,Fone de Ouvido LG Dual Inverter Voice com Cancelamento de Ruído Inox,"TV, Áudio e Vídeo",LG,1,3118.45,referral / parceiros,(not set),0
20250217,T-20250217-00042,1767,Ventilador de Torre Electrolux Pure i9 40cm Cinza 220V,Climatização,Electrolux,1,3012.82,google / organic,mobile,0
20250226,T-20250226-00253,2326,Lava e Seca LG ThinQ 11kg/7kg Branco,Eletrodomésticos,LG,1,2675.09,referral / parceiros,mobile,0
20250128,T-20250128-00142,1213,Ventilador de Torre LG Art Cool 40cm Inox,Climatização,LG,1,2891.18,facebook / paid,mobile,0
20250130,T-20250130-00205,1142,Ventilador de Coluna LG ThinQ 50cm Inox,Climatização,LG,1,2604.66,google / cpc,tablet,0
20250117,T-20250117-00102,2940,"Smart TV Philco PTV 65"" 4K Grafite 220V","TV, Áudio e Vídeo",Philco,1,2036.98,google / cpc,mobile,0
20250222,T-20250222-00027,1079,Cortina de Ar LG Smart 150cm Preto 220V,Climatização,LG,1,3783.81,(direct) / (none),desktop,0
20250118,T-20250118-00090,3576,Mesa de Ping Pong Gallant Force MDF 18mm Dobrável Branco,Esporte e Lazer,Gallant,1,389.91,instagram / paid,desktop,0
20250124,T-20250124-00256,4176,Mesa de Jantar Madesa Monaco 8 Cadeiras Extensível Preto,Móveis,Madesa,1,1138.6,google / cpc,mobile,0
20250108,T-20250108-00038,1218,Ventilador de Torre LG Dual Inverter Voice com Controle Remoto Prata,Climatização,LG,1,1727.12,facebook / paid,mobile,0
20250127,T-20250127-00212,2092,Aspirador de Pó Electrolux Eco Turbo 1600W Branco,Eletrodomésticos,Electrolux,1,1835.29,google / organic,mobile,0
20250108,T-20250108-00012,1324,Aquecedor Elétrico Samsung Digital Inverter 1500W Grafite,Climatização,Samsung,1,2702.13,bing / organic,tablet,0
20250124,T-20250124-00172,2626,Freezer Horizontal Philco Smart 414L Inox,Eletrodomésticos,Philco,1,265.96,google / cpc,mobile,0
20250121,T-20250121-00006,1140,Purificador de Ar LG Smart até 30m² Preto,Climatização,LG,2,4079.69,email / crm,mobile,0
20250219,T-20250219-00096,2418,Micro-ondas Samsung WindFree 30L Preto,Eletrodomésticos,Samsung,1,825.17,(direct) / (none),mobile,0
20250213,T-20250213-00049,1037,Ar Condicionado Split LG ThinQ 12000 BTUs Quente/Frio Cinza,Climatização,LG,1,4653.79,(direct) / (none),mobile,0
20250211,T-20250211-00401,4289,Escrivaninha Linea Brasil Munique Simples Branco,Móveis,Linea Brasil,1,1235.52,google / organic,desktop,0
20250225,T-20250225-00068,1375,Ar Condicionado Split Samsung Crystal 30000 BTUs Frio Inox,Climatização,Samsung,2,4483.22,facebook / paid,desktop,0
20250201,T-20250201-00092,4074,Esteira Elétrica Mor Smart até 16km/h Dobrável Branco,Esporte e Lazer,Mor,1,640.87,(direct) / (none),mobile,0
20250212,T-20250212-00289,3727,Churrasqueira Gallant Elite a Gás 4 Queimadores Prata 110V,Esporte e Lazer,Gallant,1,676.44,google / organic,mobile,0
20250114,T-20250114-00282,5953,Compressor de Ar Black+Decker Matrix 2HP 50L Cinza,Ferramentas,Black+Decker,1,83.96,google / cpc,mobile,0
20250211,T-20250211-00364,3058,Soundbar Samsung Crystal 180W Branco,"TV, Áudio e Vídeo",Samsung,1,4436.2,(direct) / (none),mobile,0
20250107,T-20250107-00027,1086,Purificador de Ar LG NeoChef HEPA até 40m² Preto,Climatização,LG,1,2390.86,google / cpc,mobile,0
20250218,T-20250218-00158,3057,"Smart TV Samsung WindFree 70"" 4K Prata","TV, Áudio e Vídeo",Samsung,1,6588.29,google / cpc,mobile,0
20250227,T-20250227-00247,1814,Forno Elétrico Brastemp Frost Free 44L Prata,Eletrodomésticos,Brastemp,1,2266.24,facebook / paid,desktop,0
20250125,T-20250125-00015,1402,Ar Condicionado Split Midea Liva 24000 BTUs Frio Grafite,Climatização,Midea,1,2973.25,google / organic,desktop,0
20250111,T-20250111-00013,1076,Aquecedor Elétrico LG Art Cool 2000W Branco,Climatização,LG,1,4223.81,(direct) / (none),mobile,0
20250117,T-20250117-00129,3629,Kit Halteres Gallant Elite 40kg com Barra Preto 110V,Esporte e Lazer,Gallant,1,330.42,(direct) / (none),mobile,0
20250201,T-20250201-00056,3173,Caixa de Som Bluetooth LG Dual Inverter 30W Inox,"TV, Áudio e Vídeo",LG,1,2186.9,facebook / paid,mobile,0
20250117,T-20250117-00005,1690,Ar Condicionado Portátil Consul Multi Ar 14000 BTUs Branco,Climatização,Consul,1,2318.17,google / organic,mobile,0
20250121,T-20250121-00102,1827,Lava-Louças Brastemp Gourmand 8 Serviços Cinza,Eletrodomésticos,Brastemp,1,3068.28,google / cpc,desktop,0
20250107,T-20250107-00081,1157,Climatizador de Ar LG NeoChef 7L,Climatização,LG,1,3273.15,google / cpc,mobile,0
20250215,T-20250215-00125,5210,Lustre Pendente Taschibra Cristal LED Integrado Branco,Iluminação,Taschibra,1,169.83,instagram / paid,mobile,0
20250109,T-20250109-00249,3942,Kit Halteres Gallant Extreme 40kg com Barra Branco,Esporte e Lazer,Gallant,1,1186.28,(direct) / (none),mobile,0
20250126,T-20250126-00063,1246,Ar Condicionado Split LG Dual Inverter Voice 9000 BTUs Frio Cinza 110V,Climatização,LG,1,2478.96,google / organic,tablet,0
20250130,T-20250130-00235,1008,Ventilador de Torre LG ThinQ Silencioso Prata,Climatização,LG,1,3640.97,referral / parceiros,desktop,0
20250127,T-20250127-00168,1321,Cortina de Ar Samsung Digital Inverter 150cm Preto,Climatização,Samsung,1,2114.7,facebook / paid,mobile,0
20250206,T-20250206-00153,3354,Fone de Ouvido Sony Bravia Bluetooth Over-Ear Prata,"TV, Áudio e Vídeo",Sony,1,4179.08,google / cpc,desktop,0
20250210,T-20250210-00016,1480,Ventilador de Torre Midea Springer 50cm Grafite,Climatização,Midea,1,1181.0,(direct) / (none),mobile,0
20250126,T-20250126-00057,1694,Ar Condicionado Portátil Consul Bem Estar 12000 BTUs Preto,Climatização,Consul,1,2320.05,google / cpc,mobile,0
20250204,T-20250204-00066,2488,Geladeira Samsung WindFree Frost Free 490L 220V,Eletrodomésticos,Samsung,1,3872.78,google / organic,mobile,0
20250110,T-20250110-00056,1168,Desumidificador LG ThinQ 12L/dia Grafite,Climatização,LG,1,3830.17,google / organic,mobile,0
20250131,T-20250131-00231,3749,Churrasqueira Gallant Combat a Gás 4 Queimadores Preto,Esporte e Lazer,Gallant,1,565.68,google / cpc,desktop,0
20250107,T-20250107-00108,1830,Máquina de Lavar Brastemp Clean 10kg Grafite,Eletrodomésticos,Brastemp,1,2396.04,facebook / paid,mobile,0
20250214,T-20250214-00130,3081,"Smart TV LG Dual Inverter 32"" HD Grafite","TV, Áudio e Vídeo",LG,2,12789.02,google / cpc,desktop,0
20250227,T-20250227-00224,2126,Aspirador de Pó Electrolux Essential 1200W Preto,Eletrodomésticos,Electrolux,1,1552.72,facebook / paid,mobile,0
20250206,T-20250206-00015,1776,Desumidificador Britânia Mega 20L/dia Inox,Climatização,Britânia,1,653.54,google / cpc,mobile,0
20250226,T-20250226-00246,2036,Lava-Louças Electrolux UltimateCare 8 Serviços,Eletrodomésticos,Electrolux,1,2056.87,(direct) / (none),(not set),0
20250221,T-20250221-00001,1096,Aquecedor Elétrico LG Smart Mica 1200W Preto,Climatização,LG,1,2270.82,google / organic,mobile,0
20250217,T-20250217-00191,5980,Jogo de Chaves Starrett Profissional Combinadas 12pç Branco,Ferramentas,Starrett,1,320.41,(direct) / (none),mobile,0
20250213,T-20250213-00038,1374,Climatizador de Ar Samsung EcoBubble 20L Cinza,Climatização,Samsung,2,6406.59,google / organic,mobile,0
20250217,T-20250217-00157,4725,Grill Elétrico Mondial Premium 1500W Cinza,Utilidades Domésticas,Mondial,1,319.44,facebook / paid,tablet,0
20250124,T-20250124-00017,1775,Climatizador de Ar Electrolux Essential 7L Cinza,Climatização,Electrolux,1,2939.59,facebook / paid,mobile,0
20250102,T-20250102-00222,4361,Mesa de Jantar Casatema Siena 4 Cadeiras,Móveis,Casatema,1,736.75,google / cpc,mobile,0
20250201,T-20250201-00058,3199,Home Theater AOC Roku TV 5.1 500W Cinza,"TV, Áudio e Vídeo",AOC,1,942.66,facebook / paid,mobile,0
20250223,T-20250223-00105,1586,Ventilador de Coluna Philco PTV 50cm Preto,Climatização,Philco,1,1174.09,instagram / paid,desktop,0
20250126,T-20250126-00059,1311,Cortina de Ar Samsung EcoBubble 120cm Branco,Climatização,Samsung,1,3525.23,google / cpc,desktop,0
20250116,T-20250116-00071,1362,Ventilador de Torre Samsung Bespoke com Controle Remoto Preto,Climatização,Samsung,2,6843.96,google / organic,mobile,0
