item_id,sku,nome_produto,categoria,marca,preco,url_produto,status_url,voltagem,data_cadastro
5741,SKU-FER-00142,"Esmerilhadeira DeWalt FlexVolt 4 1/2"" 850W Branco",Ferramentas,DeWalt,180.18,"https://www.lojaficticia.com.br/produto/esmerilhadeira-dewalt-flexvolt-4-1-2""-850w-branco",ativo,Bivolt,2024-03-11
3465,SKU-ESP-00066,Bicicleta Ergométrica Gallant Pro Magnética Preto,Esporte e Lazer,Gallant,919.36,https://www.lojaficticia.com.br/produto/bicicleta-ergometrica-gallant-pro-magnetica-preto,ativo,Bivolt,2024-05-30
4494,SKU-MOV-00395,Cama Box Caemmun Lord King Inox,Móveis,Caemmun,1503.31,https://www.lojaficticia.com.br/produto/cama-box-caemmun-lord-king-inox,ativo,220V,2024-10-19
3586,SKU-ESP-00187,Piscina Inflável Gallant Combat 2000L Cinza,Esporte e Lazer,Gallant,449.63,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-combat-2000l-cinza,ativo,110V,2024-10-14
4502,SKU-MOV-00403,Cama Box Caemmun Elegance Solteiro Branco,Móveis,Caemmun,1222.73,https://www.lojaficticia.com.br/produto/cama-box-caemmun-elegance-solteiro-branco,ativo,220V,2024-10-28
4342,SKU-MOV-00243,Cadeira de Escritório Casatema Dubai Presidente Couro,Móveis,Casatema,1661.28,https://www.lojaficticia.com.br/produto/cadeira-de-escritorio-casatema-dubai-presidente-couro,ativo,Bivolt,2024-08-13
4258,SKU-MOV-00159,Mesa de Jantar Linea Brasil Dallas 6 Cadeiras Grafite,Móveis,Linea Brasil,355.36,https://www.lojaficticia.com.br/produto/mesa-de-jantar-linea-brasil-dallas-6-cadeiras-grafite,ativo,110V,2024-09-14
4366,SKU-MOV-00267,Cama Box Casatema Dubai Queen Prata,Móveis,Casatema,410.95,https://www.lojaficticia.com.br/produto/cama-box-casatema-dubai-queen-prata,ativo,220V,2024-04-18
4708,SKU-UTD-00009,Panela Elétrica de Pressão Mondial Power 6L Cinza,Utilidades Domésticas,Mondial,166.08,https://www.lojaficticia.com.br/produto/panela-eletrica-de-pressao-mondial-power-6l-cinza,ativo,Bivolt,2024-06-20
3634,SKU-ESP-00235,Banco de Supino Gallant Force Reto Preto,Esporte e Lazer,Gallant,1177.06,https://www.lojaficticia.com.br/produto/banco-de-supino-gallant-force-reto-preto,ativo,110V,2024-09-03
2541,SKU-ELE-00742,Micro-ondas Panasonic Econavi 30L,Eletrodomésticos,Panasonic,1240.96,https://www.lojaficticia.com.br/produto/micro-ondas-panasonic-econavi-30l,ativo,220V,2024-03-01
3609,SKU-ESP-00210,Kit Halteres Gallant Force 20kg Branco,Esporte e Lazer,Gallant,252.73,https://www.lojaficticia.com.br/produto/kit-halteres-gallant-force-20kg-branco,ativo,Bivolt,2024-06-22
4388,SKU-MOV-00289,Guarda-Roupa Artely Duna 3 Portas de Correr Preto,Móveis,Artely,701.64,https://www.lojaficticia.com.br/produto/guarda-roupa-artely-duna-3-portas-de-correr-preto,ativo,Bivolt,2024-10-05
2752,SKU-ELE-00953,Freezer Vertical Arno Clic Pro 246L Cinza,Eletrodomésticos,Arno,704.32,https://www.lojaficticia.com.br/produto/freezer-vertical-arno-clic-pro-246l-cinza,ativo,220V,2024-02-21
4372,SKU-MOV-00273,Cama Box Casatema Veneza Queen Prata Bivolt,Móveis,Casatema,1459.76,https://www.lojaficticia.com.br/produto/cama-box-casatema-veneza-queen-prata-bivolt,ativo,Bivolt,2024-09-28
5470,SKU-ILU-00271,Spot de Embutir Bronzearte Atenas LED 7W Branco,Iluminação,Bronzearte,195.64,https://www.lojaficticia.com.br/produto/spot-de-embutir-bronzearte-atenas-led-7w-branco,ativo,110V,2024-03-04
1398,SKU-CLI-00399,Climatizador de Ar Samsung Evolution 20L Preto,Climatização,Samsung,4331.03,https://www.lojaficticia.com.br/produto/climatizador-de-ar-samsung-evolution-20l-preto,ativo,220V,2024-04-16
3940,SKU-ESP-00541,Esteira Elétrica Gallant Force Profissional até 20km/h Grafite,Esporte e Lazer,Gallant,747.51,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-force-profissional-ate-20km-h-grafite,ativo,110V,2024-05-19
3608,SKU-ESP-00209,Banco de Supino Gallant Extreme Inclinado Cinza,Esporte e Lazer,Gallant,512.57,https://www.lojaficticia.com.br/produto/banco-de-supino-gallant-extreme-inclinado-cinza,ativo,220V,2024-06-26
3345,SKU-TVA-00546,Home Theater Sony XR 2.1 300W Prata,"TV, Áudio e Vídeo",Sony,1274.0,https://www.lojaficticia.com.br/produto/home-theater-sony-xr-2.1-300w-prata,ativo,220V,2024-09-18
3365,SKU-TVA-00566,Home Theater Philips Walita 5.1 1000W Inox,"TV, Áudio e Vídeo",Philips,1199.52,https://www.lojaficticia.com.br/produto/home-theater-philips-walita-5.1-1000w-inox,ativo,220V,2024-09-08
1101,SKU-CLI-00102,Aquecedor Elétrico LG Dual Inverter 1500W Branco,Climatização,LG,2255.09,https://www.lojaficticia.com.br/produto/aquecedor-eletrico-lg-dual-inverter-1500w-branco,ativo,Bivolt,2024-02-07
1533,SKU-CLI-00534,Ventilador de Torre Elgin Eco Plus 40cm Inox,Climatização,Elgin,3357.02,https://www.lojaficticia.com.br/produto/ventilador-de-torre-elgin-eco-plus-40cm-inox,ativo,Bivolt,2024-06-12
3765,SKU-ESP-00366,Churrasqueira Gallant Extreme Portátil a Carvão,Esporte e Lazer,Gallant,741.36,https://www.lojaficticia.com.br/produto/churrasqueira-gallant-extreme-portatil-a-carvao,ativo,110V,2024-05-31
1983,SKU-ELE-00184,Fogão Electrolux Eco Turbo 5 Bocas Grafite,Eletrodomésticos,Electrolux,2189.96,https://www.lojaficticia.com.br/produto/fogao-electrolux-eco-turbo-5-bocas-grafite,ativo,110V,2024-07-14
4849,SKU-UTD-00150,Processador de Alimentos Britânia Diamante 500W Branco,Utilidades Domésticas,Britânia,461.99,https://www.lojaficticia.com.br/produto/processador-de-alimentos-britania-diamante-500w-branco,ativo,Bivolt,2024-10-27
4122,SKU-MOV-00023,Guarda-Roupa Madesa Monaco 6 Portas com Espelho Preto,Móveis,Madesa,2232.38,https://www.lojaficticia.com.br/produto/guarda-roupa-madesa-monaco-6-portas-com-espelho-preto,ativo,220V,2024-05-21
4182,SKU-MOV-00083,Guarda-Roupa Madesa Dakota 4 Portas Inox,Móveis,Madesa,800.56,https://www.lojaficticia.com.br/produto/guarda-roupa-madesa-dakota-4-portas-inox,ativo,Bivolt,2024-02-05
1896,SKU-ELE-00097,Forno Elétrico Brastemp Clean 36L Preto,Eletrodomésticos,Brastemp,2836.07,https://www.lojaficticia.com.br/produto/forno-eletrico-brastemp-clean-36l-preto,ativo,220V,2024-02-17
1342,SKU-CLI-00343,Cortina de Ar Samsung Bespoke 150cm,Climatização,Samsung,2446.17,https://www.lojaficticia.com.br/produto/cortina-de-ar-samsung-bespoke-150cm,ativo,110V,2024-09-10
3661,SKU-ESP-00262,Piscina Inflável Gallant Pro 7500L Estrutural Grafite,Esporte e Lazer,Gallant,388.86,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-pro-7500l-estrutural-grafite,ativo,Bivolt,2024-07-25
2526,SKU-ELE-00727,Forno Elétrico Panasonic Inverter 36L Inox,Eletrodomésticos,Panasonic,767.82,https://www.lojaficticia.com.br/produto/forno-eletrico-panasonic-inverter-36l-inox,ativo,220V,2024-10-29
1659,SKU-CLI-00660,Climatizador de Ar Consul Maxi Ar 10L Grafite,Climatização,Consul,1199.46,https://www.lojaficticia.com.br/produto/climatizador-de-ar-consul-maxi-ar-10l-grafite,ativo,220V,2024-02-09
3335,SKU-TVA-00536,Caixa de Som Bluetooth Sony XR 30W Inox,"TV, Áudio e Vídeo",Sony,1393.85,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-sony-xr-30w-inox,ativo,220V,2024-03-05
3306,SKU-TVA-00507,Fone de Ouvido JBL Tune Bluetooth Over-Ear,"TV, Áudio e Vídeo",JBL,1229.81,https://www.lojaficticia.com.br/produto/fone-de-ouvido-jbl-tune-bluetooth-over-ear,ativo,220V,2024-10-22
1532,SKU-CLI-00533,Ventilador de Coluna Elgin Eco Inverter 60cm Turbo Cinza,Climatização,Elgin,1552.72,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-elgin-eco-inverter-60cm-turbo-cinza,ativo,Bivolt,2024-06-23
4119,SKU-MOV-00020,Mesa de Jantar Madesa Monaco 8 Cadeiras Extensível Cinza,Móveis,Madesa,1391.0,https://www.lojaficticia.com.br/produto/mesa-de-jantar-madesa-monaco-8-cadeiras-extensivel-cinza,ativo,110V,2024-03-08
4082,SKU-ESP-00683,Esteira Elétrica Nautika Trail Profissional até 20km/h Grafite,Esporte e Lazer,Nautika,251.44,https://www.lojaficticia.com.br/produto/esteira-eletrica-nautika-trail-profissional-ate-20km-h-grafite,ativo,110V,2024-06-07
4971,SKU-UTD-00272,Processador de Alimentos Philco Smart 500W Cinza,Utilidades Domésticas,Philco,442.07,https://www.lojaficticia.com.br/produto/processador-de-alimentos-philco-smart-500w-cinza,ativo,Bivolt,2024-11-27
3272,SKU-TVA-00473,Soundbar TCL P735 300W com Subwoofer Inox,"TV, Áudio e Vídeo",TCL,2371.05,https://www.lojaficticia.com.br/produto/soundbar-tcl-p735-300w-com-subwoofer-inox,ativo,110V,2024-04-11
5364,SKU-ILU-00165,Fita LED Philips Smart LED 10m Smart Wi-Fi,Iluminação,Philips,40.2,https://www.lojaficticia.com.br/produto/fita-led-philips-smart-led-10m-smart-wi-fi,ativo,110V,2024-09-21
5778,SKU-FER-00179,Lixadeira Orbital Makita CXT de Cinta 720W Prata,Ferramentas,Makita,415.1,https://www.lojaficticia.com.br/produto/lixadeira-orbital-makita-cxt-de-cinta-720w-prata,ativo,220V,2024-02-17
1944,SKU-ELE-00145,Lava e Seca Brastemp Clean 10kg/7kg Preto 110V,Eletrodomésticos,Brastemp,822.56,https://www.lojaficticia.com.br/produto/lava-e-seca-brastemp-clean-10kg-7kg-preto-110v,ativo,110V,2024-08-07
2149,SKU-ELE-00350,Freezer Vertical Consul Maxi Ar 197L Inox,Eletrodomésticos,Consul,1570.42,https://www.lojaficticia.com.br/produto/freezer-vertical-consul-maxi-ar-197l-inox,ativo,110V,2024-01-22
5853,SKU-FER-00254,"Esmerilhadeira Tramontina Smart 4 1/2"" 710W Grafite",Ferramentas,Tramontina,73.27,"https://www.lojaficticia.com.br/produto/esmerilhadeira-tramontina-smart-4-1-2""-710w-grafite",ativo,110V,2024-10-08
3541,SKU-ESP-00142,"Cama Elástica Gallant Force 2,00m",Esporte e Lazer,Gallant,1197.39,"https://www.lojaficticia.com.br/produto/cama-elastica-gallant-force-2,00m",ativo,Bivolt,2024-09-24
4678,SKU-MOV-00579,Cadeira de Escritório Germai Viena Giratória Simples Preto,Móveis,Germai,1807.57,https://www.lojaficticia.com.br/produto/cadeira-de-escritorio-germai-viena-giratoria-simples-preto,ativo,110V,2024-11-14
3517,SKU-ESP-00118,Esteira Elétrica Gallant Pro até 12km/h Grafite,Esporte e Lazer,Gallant,1117.24,https://www.lojaficticia.com.br/produto/esteira-eletrica-gallant-pro-ate-12km-h-grafite,ativo,Bivolt,2024-04-21
3350,SKU-TVA-00551,Home Theater Sony XR 5.1 500W Inox,"TV, Áudio e Vídeo",Sony,4688.18,https://www.lojaficticia.com.br/produto/home-theater-sony-xr-5.1-500w-inox,ativo,220V,2024-12-02
5716,SKU-FER-00117,Parafusadeira DeWalt XR a Bateria 20V Prata,Ferramentas,DeWalt,754.85,https://www.lojaficticia.com.br/produto/parafusadeira-dewalt-xr-a-bateria-20v-prata,ativo,Bivolt,2024-06-24
3314,SKU-TVA-00515,Soundbar JBL Pulse 180W Preto,"TV, Áudio e Vídeo",JBL,200.18,https://www.lojaficticia.com.br/produto/soundbar-jbl-pulse-180w-preto,ativo,Bivolt,2024-08-22
2074,SKU-ELE-00275,Máquina de Lavar Electrolux Premium Care 13kg Branco,Eletrodomésticos,Electrolux,2302.82,https://www.lojaficticia.com.br/produto/maquina-de-lavar-electrolux-premium-care-13kg-branco,ativo,Bivolt,2024-01-16
1798,SKU-CLI-00799,Purificador de Ar Britânia Turbo até 30m²,Climatização,Britânia,406.59,https://www.lojaficticia.com.br/produto/purificador-de-ar-britania-turbo-ate-30m2,ativo,110V,2024-09-04
4833,SKU-UTD-00134,Panela Elétrica de Pressão Britânia Diamante 4L Cinza,Utilidades Domésticas,Britânia,252.33,https://www.lojaficticia.com.br/produto/panela-eletrica-de-pressao-britania-diamante-4l-cinza,ativo,110V,2024-01-08
1389,SKU-CLI-00390,Desumidificador Samsung EcoBubble 12L/dia Inox,Climatização,Samsung,2458.22,https://www.lojaficticia.com.br/produto/desumidificador-samsung-ecobubble-12l-dia-inox,ativo,220V,2024-10-09
4000,SKU-ESP-00601,Bicicleta Ergométrica Kikos Pro Horizontal Preto,Esporte e Lazer,Kikos,714.78,https://www.lojaficticia.com.br/produto/bicicleta-ergometrica-kikos-pro-horizontal-preto,ativo,220V,2024-10-31
4349,SKU-MOV-00250,Guarda-Roupa Casatema Veneza 6 Portas,Móveis,Casatema,1351.16,https://www.lojaficticia.com.br/produto/guarda-roupa-casatema-veneza-6-portas,ativo,Bivolt,2024-05-24
3371,SKU-TVA-00572,Home Theater Philips Smart LED 5.1 1000W Cinza,"TV, Áudio e Vídeo",Philips,288.98,https://www.lojaficticia.com.br/produto/home-theater-philips-smart-led-5.1-1000w-cinza,ativo,220V,2024-09-17
1780,SKU-CLI-00781,Ventilador de Torre Britânia Turbo Silencioso Inox,Climatização,Britânia,781.86,https://www.lojaficticia.com.br/produto/ventilador-de-torre-britania-turbo-silencioso-inox,ativo,220V,2024-07-28
1542,SKU-CLI-00543,Purificador de Ar Elgin Eco Inverter HEPA até 40m² Preto,Climatização,Elgin,2287.92,https://www.lojaficticia.com.br/produto/purificador-de-ar-elgin-eco-inverter-hepa-ate-40m2-preto,ativo,110V,2024-05-15
5813,SKU-FER-00214,Lixadeira Orbital Tramontina Smart de Cinta 720W Cinza,Ferramentas,Tramontina,246.96,https://www.lojaficticia.com.br/produto/lixadeira-orbital-tramontina-smart-de-cinta-720w-cinza,ativo,220V,2024-11-27
4839,SKU-UTD-00140,Panela Elétrica de Pressão Britânia Turbo 6L Preto,Utilidades Domésticas,Britânia,435.42,https://www.lojaficticia.com.br/produto/panela-eletrica-de-pressao-britania-turbo-6l-preto,ativo,Bivolt,2024-09-19
3504,SKU-ESP-00105,Mesa de Ping Pong Gallant Force MDF 15mm Cinza,Esporte e Lazer,Gallant,192.95,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-force-mdf-15mm-cinza,ativo,Bivolt,2024-11-12
3535,SKU-ESP-00136,Mesa de Ping Pong Gallant Pro MDF 15mm Cinza,Esporte e Lazer,Gallant,861.32,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-pro-mdf-15mm-cinza,ativo,110V,2024-03-13
4332,SKU-MOV-00233,Escrivaninha Casatema Veneza Simples Branco,Móveis,Casatema,1736.23,https://www.lojaficticia.com.br/produto/escrivaninha-casatema-veneza-simples-branco,ativo,220V,2024-07-30
1289,SKU-CLI-00290,Desumidificador Samsung Evolution 12L/dia Cinza,Climatização,Samsung,3618.84,https://www.lojaficticia.com.br/produto/desumidificador-samsung-evolution-12l-dia-cinza,ativo,Bivolt,2024-08-23
1444,SKU-CLI-00445,Ar Condicionado Split Midea Liva 18000 BTUs Frio Inox,Climatização,Midea,1294.82,https://www.lojaficticia.com.br/produto/ar-condicionado-split-midea-liva-18000-btus-frio-inox,erro_404,Bivolt,2024-04-13
3926,SKU-ESP-00527,Mesa de Ping Pong Gallant Force Oficial 25mm Inox 110V,Esporte e Lazer,Gallant,1072.56,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-force-oficial-25mm-inox-110v,ativo,110V,2024-05-06
3898,SKU-ESP-00499,Churrasqueira Gallant Combat Elétrica de Bancada Preto,Esporte e Lazer,Gallant,916.3,https://www.lojaficticia.com.br/produto/churrasqueira-gallant-combat-eletrica-de-bancada-preto,ativo,110V,2024-11-12
4732,SKU-UTD-00033,Ferro de Passar Mondial Premium Seco Cinza,Utilidades Domésticas,Mondial,61.42,https://www.lojaficticia.com.br/produto/ferro-de-passar-mondial-premium-seco-cinza,ativo,110V,2024-09-23
5498,SKU-ILU-00299,Luminária de Piso Blumenau Slim LED Moderna Cinza,Iluminação,Blumenau,204.82,https://www.lojaficticia.com.br/produto/luminaria-de-piso-blumenau-slim-led-moderna-cinza,ativo,110V,2024-07-16
4845,SKU-UTD-00146,Cafeteira Britânia Diamante Espresso Cinza,Utilidades Domésticas,Britânia,410.82,https://www.lojaficticia.com.br/produto/cafeteira-britania-diamante-espresso-cinza,ativo,110V,2024-04-08
3876,SKU-ESP-00477,Saco de Pancada Gallant Pro 120cm com Luvas Prata,Esporte e Lazer,Gallant,499.86,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-pro-120cm-com-luvas-prata,ativo,220V,2024-10-29
3487,SKU-ESP-00088,Saco de Pancada Gallant Extreme 80cm Prata,Esporte e Lazer,Gallant,367.99,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-extreme-80cm-prata,ativo,Bivolt,2024-01-09
1838,SKU-ELE-00039,Fogão Brastemp Clean 4 Bocas Grafite 220V,Eletrodomésticos,Brastemp,1057.53,https://www.lojaficticia.com.br/produto/fogao-brastemp-clean-4-bocas-grafite-220v,ativo,220V,2024-10-29
1497,SKU-CLI-00498,Ventilador de Coluna Elgin Eco Plus 60cm Turbo Inox,Climatização,Elgin,3345.56,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-elgin-eco-plus-60cm-turbo-inox,ativo,110V,2024-03-01
1057,SKU-CLI-00058,Ventilador de Coluna LG ThinQ 50cm Prata,Climatização,LG,4396.17,https://www.lojaficticia.com.br/produto/ventilador-de-coluna-lg-thinq-50cm-prata,ativo,220V,2024-01-13
4422,SKU-MOV-00323,"Rack para TV Artely Treviso até 65"" Cinza",Móveis,Artely,451.43,"https://www.lojaficticia.com.br/produto/rack-para-tv-artely-treviso-ate-65""-cinza",ativo,Bivolt,2024-09-09
2549,SKU-ELE-00750,Freezer Vertical Panasonic Econavi 197L Prata,Eletrodomésticos,Panasonic,1185.83,https://www.lojaficticia.com.br/produto/freezer-vertical-panasonic-econavi-197l-prata,ativo,Bivolt,2024-02-05
5197,SKU-UTD-00498,"Fritadeira Air Fryer Oster Turbo 5,5L",Utilidades Domésticas,Oster,350.36,"https://www.lojaficticia.com.br/produto/fritadeira-air-fryer-oster-turbo-5,5l",ativo,Bivolt,2024-03-22
5142,SKU-UTD-00443,Panela Elétrica de Pressão Mallory Maestro 4L Preto,Utilidades Domésticas,Mallory,485.43,https://www.lojaficticia.com.br/produto/panela-eletrica-de-pressao-mallory-maestro-4l-preto,ativo,110V,2024-07-18
4050,SKU-ESP-00651,Mesa de Ping Pong Movement Perform MDF 18mm Dobrável Grafite,Esporte e Lazer,Movement,621.96,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-movement-perform-mdf-18mm-dobravel-grafite,ativo,Bivolt,2024-08-30
3651,SKU-ESP-00252,Mesa de Ping Pong Gallant Pro MDF 18mm Dobrável Branco,Esporte e Lazer,Gallant,192.53,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-gallant-pro-mdf-18mm-dobravel-branco,ativo,220V,2024-02-09
5198,SKU-UTD-00499,Ferro de Passar Oster Clássico a Vapor Inox,Utilidades Domésticas,Oster,682.19,https://www.lojaficticia.com.br/produto/ferro-de-passar-oster-classico-a-vapor-inox,ativo,220V,2024-01-11
4581,SKU-MOV-00482,Guarda-Roupa Kappesberg Cromado 6 Portas Preto,Móveis,Kappesberg,2227.3,https://www.lojaficticia.com.br/produto/guarda-roupa-kappesberg-cromado-6-portas-preto,ativo,220V,2024-09-13
5120,SKU-UTD-00421,Liquidificador Cadence Pratic 1200W Turbo Prata,Utilidades Domésticas,Cadence,314.85,https://www.lojaficticia.com.br/produto/liquidificador-cadence-pratic-1200w-turbo-prata,ativo,Bivolt,2024-07-09
1418,SKU-CLI-00419,Ventilador de Torre Midea Springer com Controle Remoto Branco,Climatização,Midea,2092.79,https://www.lojaficticia.com.br/produto/ventilador-de-torre-midea-springer-com-controle-remoto-branco,ativo,Bivolt,2024-01-16
5576,SKU-ILU-00377,Spot de Embutir Osram SubstiTUBE LED 18W Inox,Iluminação,Osram,38.61,https://www.lojaficticia.com.br/produto/spot-de-embutir-osram-substitube-led-18w-inox,ativo,110V,2024-01-07
3638,SKU-ESP-00239,Saco de Pancada Gallant Combat 120cm com Luvas Inox,Esporte e Lazer,Gallant,1493.24,https://www.lojaficticia.com.br/produto/saco-de-pancada-gallant-combat-120cm-com-luvas-inox,ativo,220V,2024-01-31
5306,SKU-ILU-00107,Lustre Pendente Philips Hue 5 Lâmpadas,Iluminação,Philips,234.53,https://www.lojaficticia.com.br/produto/lustre-pendente-philips-hue-5-lampadas,ativo,220V,2024-09-16
3095,SKU-TVA-00296,Fone de Ouvido LG Dual Inverter Gamer com Microfone Inox,"TV, Áudio e Vídeo",LG,5701.3,https://www.lojaficticia.com.br/produto/fone-de-ouvido-lg-dual-inverter-gamer-com-microfone-inox,ativo,110V,2024-09-03
4571,SKU-MOV-00472,Escrivaninha Bertolini Luce com Gavetas Inox,Móveis,Bertolini,404.03,https://www.lojaficticia.com.br/produto/escrivaninha-bertolini-luce-com-gavetas-inox,ativo,Bivolt,2024-03-15
2899,SKU-TVA-00100,Home Theater Philco Hit 5.1 500W Branco,"TV, Áudio e Vídeo",Philco,929.72,https://www.lojaficticia.com.br/produto/home-theater-philco-hit-5.1-500w-branco,ativo,220V,2024-01-20
4755,SKU-UTD-00056,Cafeteira Mondial Power Cápsulas Preto,Utilidades Domésticas,Mondial,289.36,https://www.lojaficticia.com.br/produto/cafeteira-mondial-power-capsulas-preto,ativo,220V,2024-07-19
2931,SKU-TVA-00132,Fone de Ouvido Philco Hit com Cancelamento de Ruído Inox 220V,"TV, Áudio e Vídeo",Philco,1335.56,https://www.lojaficticia.com.br/produto/fone-de-ouvido-philco-hit-com-cancelamento-de-ruido-inox-220v,ativo,220V,2024-07-16
5766,SKU-FER-00167,Furadeira de Impacto Makita M-Force 550W Branco,Ferramentas,Makita,531.38,https://www.lojaficticia.com.br/produto/furadeira-de-impacto-makita-m-force-550w-branco,ativo,220V,2024-10-14
4260,SKU-MOV-00161,Estante Linea Brasil Dallas 5 Prateleiras Branco,Móveis,Linea Brasil,311.94,https://www.lojaficticia.com.br/produto/estante-linea-brasil-dallas-5-prateleiras-branco,ativo,110V,2024-06-19
4010,SKU-ESP-00611,Mesa de Ping Pong Kikos FIT MDF 18mm Dobrável Preto,Esporte e Lazer,Kikos,236.9,https://www.lojaficticia.com.br/produto/mesa-de-ping-pong-kikos-fit-mdf-18mm-dobravel-preto,ativo,110V,2024-03-30
3280,SKU-TVA-00481,Fone de Ouvido TCL P735 Bluetooth Over-Ear Preto,"TV, Áudio e Vídeo",TCL,1653.99,https://www.lojaficticia.com.br/produto/fone-de-ouvido-tcl-p735-bluetooth-over-ear-preto,ativo,110V,2024-01-15
3509,SKU-ESP-00110,Piscina Inflável Gallant Force 2000L,Esporte e Lazer,Gallant,1498.79,https://www.lojaficticia.com.br/produto/piscina-inflavel-gallant-force-2000l,ativo,Bivolt,2024-03-28
5597,SKU-ILU-00398,Arandela Stella EVO LED Bidirecional,Iluminação,Stella,53.31,https://www.lojaficticia.com.br/produto/arandela-stella-evo-led-bidirecional,ativo,220V,2024-10-08
2799,SKU-ELE-01000,Lava-Louças Arno Power Max 10 Serviços,Eletrodomésticos,Arno,509.72,https://www.lojaficticia.com.br/produto/lava-loucas-arno-power-max-10-servicos,ativo,220V,2024-03-01
5253,SKU-ILU-00054,Luminária de Mesa Taschibra LED Articulada LED Grafite 110V,Iluminação,Taschibra,125.77,https://www.lojaficticia.com.br/produto/luminaria-de-mesa-taschibra-led-articulada-led-grafite-110v,ativo,110V,2024-04-28
4674,SKU-MOV-00575,"Rack para TV Germai Zurique até 65"" Inox",Móveis,Germai,856.36,"https://www.lojaficticia.com.br/produto/rack-para-tv-germai-zurique-ate-65""-inox",ativo,220V,2024-01-12
3942,SKU-ESP-00543,Kit Halteres Gallant Extreme 40kg com Barra Branco,Esporte e Lazer,Gallant,1122.59,https://www.lojaficticia.com.br/produto/kit-halteres-gallant-extreme-40kg-com-barra-branco,ativo,110V,2024-04-13
5150,SKU-UTD-00451,Liquidificador Mallory Delfino 700W Preto,Utilidades Domésticas,Mallory,291.02,https://www.lojaficticia.com.br/produto/liquidificador-mallory-delfino-700w-preto,ativo,220V,2024-09-24
1571,SKU-CLI-00572,Climatizador de Ar Elgin Eco 7L Prata 220V,Climatização,Elgin,2527.11,https://www.lojaficticia.com.br/produto/climatizador-de-ar-elgin-eco-7l-prata-220v,ativo,220V,2024-11-07
5010,SKU-UTD-00311,Fritadeira Air Fryer Arno Deluxe 4L Branco,Utilidades Domésticas,Arno,532.94,https://www.lojaficticia.com.br/produto/fritadeira-air-fryer-arno-deluxe-4l-branco,ativo,Bivolt,2024-02-09
2894,SKU-TVA-00095,Home Theater Philco Eco Inverter 5.1 500W Grafite,"TV, Áudio e Vídeo",Philco,1944.86,https://www.lojaficticia.com.br/produto/home-theater-philco-eco-inverter-5.1-500w-grafite,ativo,110V,2024-10-01
1143,SKU-CLI-00144,Desumidificador LG ThinQ 12L/dia Bivolt,Climatização,LG,4050.76,https://www.lojaficticia.com.br/produto/desumidificador-lg-thinq-12l-dia-bivolt,ativo,Bivolt,2024-08-02
2873,SKU-TVA-00074,Caixa de Som Bluetooth Philco Smart 50W Portátil Cinza,"TV, Áudio e Vídeo",Philco,1439.41,https://www.lojaficticia.com.br/produto/caixa-de-som-bluetooth-philco-smart-50w-portatil-cinza,ativo,110V,2024-02-01
2669,SKU-ELE-00870,Freezer Horizontal Britânia Diamante 300L Preto,Eletrodomésticos,Britânia,599.75,https://www.lojaficticia.com.br/produto/freezer-horizontal-britania-diamante-300l-preto,ativo,220V,2024-09-29
2020,SKU-ELE-00221,Máquina de Lavar Electrolux UltimateCare 17kg Grafite,Eletrodomésticos,Electrolux,2468.54,https://www.lojaficticia.com.br/produto/maquina-de-lavar-electrolux-ultimatecare-17kg-grafite,ativo,Bivolt,2024-10-03
4240,SKU-MOV-00141,Guarda-Roupa Linea Brasil Adonai 3 Portas de Correr Branco,Móveis,Linea Brasil,641.65,https://www.lojaficticia.com.br/produto/guarda-roupa-linea-brasil-adonai-3-portas-de-correr-branco,ativo,220V,2024-10-11
3833,SKU-ESP-00434,Kit Halteres Gallant Elite 10kg Cinza,Esporte e Lazer,Gallant,1181.04,https://www.lojaficticia.com.br/produto/kit-halteres-gallant-elite-10kg-cinza,ativo,220V,2024-03-05
2490,SKU-ELE-00691,Geladeira Samsung Evolution Frost Free 431L Cinza,Eletrodomésticos,Samsung,1214.07,https://www.lojaficticia.com.br/produto/geladeira-samsung-evolution-frost-free-431l-cinza,ativo,220V,2024-07-27
4784,SKU-UTD-00085,"Fritadeira Air Fryer Mondial Turbo 5,5L 220V",Utilidades Domésticas,Mondial,276.23,"https://www.lojaficticia.com.br/produto/fritadeira-air-fryer-mondial-turbo-5,5l-220v",ativo,220V,2024-07-13
3325,SKU-TVA-00526,"Smart TV JBL Boombox 75"" 4K Cinza","TV, Áudio e Vídeo",JBL,1274.82,"https://www.lojaficticia.com.br/produto/smart-tv-jbl-boombox-75""-4k-cinza",ativo,220V,2024-07-04
